id,input_path,encoded_path,discrimination
10800,BigDataCup2022/S1/test/input/10800.jpg,BigDataCup2022/S1/test/enc/10800.jpg,0
10801,BigDataCup2022/S1/test/input/10801.jpg,BigDataCup2022/S1/test/enc/10801.jpg,1
10802,BigDataCup2022/S1/test/input/10802.jpg,BigDataCup2022/S1/test/enc/10802.jpg,0
10803,BigDataCup2022/S1/test/input/10803.jpg,BigDataCup2022/S1/test/enc/10803.jpg,1
10804,BigDataCup2022/S1/test/input/10804.jpg,BigDataCup2022/S1/test/enc/10804.jpg,0
10805,BigDataCup2022/S1/test/input/10805.jpg,BigDataCup2022/S1/test/enc/10805.jpg,1
10806,BigDataCup2022/S1/test/input/10806.jpg,BigDataCup2022/S1/test/enc/10806.jpg,1
10807,BigDataCup2022/S1/test/input/10807.jpg,BigDataCup2022/S1/test/enc/10807.jpg,1
10808,BigDataCup2022/S1/test/input/10808.jpg,BigDataCup2022/S1/test/enc/10808.jpg,1
10809,BigDataCup2022/S1/test/input/10809.jpg,BigDataCup2022/S1/test/enc/10809.jpg,0
10810,BigDataCup2022/S1/test/input/10810.jpg,BigDataCup2022/S1/test/enc/10810.jpg,1
10811,BigDataCup2022/S1/test/input/10811.jpg,BigDataCup2022/S1/test/enc/10811.jpg,0
10812,BigDataCup2022/S1/test/input/10812.jpg,BigDataCup2022/S1/test/enc/10812.jpg,1
10813,BigDataCup2022/S1/test/input/10813.jpg,BigDataCup2022/S1/test/enc/10813.jpg,0
10814,BigDataCup2022/S1/test/input/10814.jpg,BigDataCup2022/S1/test/enc/10814.jpg,1
10815,BigDataCup2022/S1/test/input/10815.jpg,BigDataCup2022/S1/test/enc/10815.jpg,0
10816,BigDataCup2022/S1/test/input/10816.jpg,BigDataCup2022/S1/test/enc/10816.jpg,0
10817,BigDataCup2022/S1/test/input/10817.jpg,BigDataCup2022/S1/test/enc/10817.jpg,1
10818,BigDataCup2022/S1/test/input/10818.jpg,BigDataCup2022/S1/test/enc/10818.jpg,1
10819,BigDataCup2022/S1/test/input/10819.jpg,BigDataCup2022/S1/test/enc/10819.jpg,0
10820,BigDataCup2022/S1/test/input/10820.jpg,BigDataCup2022/S1/test/enc/10820.jpg,0
10821,BigDataCup2022/S1/test/input/10821.jpg,BigDataCup2022/S1/test/enc/10821.jpg,1
10822,BigDataCup2022/S1/test/input/10822.jpg,BigDataCup2022/S1/test/enc/10822.jpg,0
10823,BigDataCup2022/S1/test/input/10823.jpg,BigDataCup2022/S1/test/enc/10823.jpg,1
10824,BigDataCup2022/S1/test/input/10824.jpg,BigDataCup2022/S1/test/enc/10824.jpg,1
10825,BigDataCup2022/S1/test/input/10825.jpg,BigDataCup2022/S1/test/enc/10825.jpg,0
10826,BigDataCup2022/S1/test/input/10826.jpg,BigDataCup2022/S1/test/enc/10826.jpg,1
10827,BigDataCup2022/S1/test/input/10827.jpg,BigDataCup2022/S1/test/enc/10827.jpg,0
10828,BigDataCup2022/S1/test/input/10828.jpg,BigDataCup2022/S1/test/enc/10828.jpg,0
10829,BigDataCup2022/S1/test/input/10829.jpg,BigDataCup2022/S1/test/enc/10829.jpg,1
10830,BigDataCup2022/S1/test/input/10830.jpg,BigDataCup2022/S1/test/enc/10830.jpg,0
10831,BigDataCup2022/S1/test/input/10831.jpg,BigDataCup2022/S1/test/enc/10831.jpg,1
10832,BigDataCup2022/S1/test/input/10832.jpg,BigDataCup2022/S1/test/enc/10832.jpg,1
10833,BigDataCup2022/S1/test/input/10833.jpg,BigDataCup2022/S1/test/enc/10833.jpg,1
10834,BigDataCup2022/S1/test/input/10834.jpg,BigDataCup2022/S1/test/enc/10834.jpg,0
10835,BigDataCup2022/S1/test/input/10835.jpg,BigDataCup2022/S1/test/enc/10835.jpg,1
10836,BigDataCup2022/S1/test/input/10836.jpg,BigDataCup2022/S1/test/enc/10836.jpg,1
10837,BigDataCup2022/S1/test/input/10837.jpg,BigDataCup2022/S1/test/enc/10837.jpg,1
10838,BigDataCup2022/S1/test/input/10838.jpg,BigDataCup2022/S1/test/enc/10838.jpg,0
10839,BigDataCup2022/S1/test/input/10839.jpg,BigDataCup2022/S1/test/enc/10839.jpg,0
10840,BigDataCup2022/S1/test/input/10840.jpg,BigDataCup2022/S1/test/enc/10840.jpg,0
10841,BigDataCup2022/S1/test/input/10841.jpg,BigDataCup2022/S1/test/enc/10841.jpg,0
10842,BigDataCup2022/S1/test/input/10842.jpg,BigDataCup2022/S1/test/enc/10842.jpg,1
10843,BigDataCup2022/S1/test/input/10843.jpg,BigDataCup2022/S1/test/enc/10843.jpg,0
10844,BigDataCup2022/S1/test/input/10844.jpg,BigDataCup2022/S1/test/enc/10844.jpg,1
10845,BigDataCup2022/S1/test/input/10845.jpg,BigDataCup2022/S1/test/enc/10845.jpg,1
10846,BigDataCup2022/S1/test/input/10846.jpg,BigDataCup2022/S1/test/enc/10846.jpg,1
10847,BigDataCup2022/S1/test/input/10847.jpg,BigDataCup2022/S1/test/enc/10847.jpg,0
10848,BigDataCup2022/S1/test/input/10848.jpg,BigDataCup2022/S1/test/enc/10848.jpg,1
10849,BigDataCup2022/S1/test/input/10849.jpg,BigDataCup2022/S1/test/enc/10849.jpg,1
10850,BigDataCup2022/S1/test/input/10850.jpg,BigDataCup2022/S1/test/enc/10850.jpg,1
10851,BigDataCup2022/S1/test/input/10851.jpg,BigDataCup2022/S1/test/enc/10851.jpg,0
10852,BigDataCup2022/S1/test/input/10852.jpg,BigDataCup2022/S1/test/enc/10852.jpg,1
10853,BigDataCup2022/S1/test/input/10853.jpg,BigDataCup2022/S1/test/enc/10853.jpg,1
10854,BigDataCup2022/S1/test/input/10854.jpg,BigDataCup2022/S1/test/enc/10854.jpg,0
10855,BigDataCup2022/S1/test/input/10855.jpg,BigDataCup2022/S1/test/enc/10855.jpg,0
10856,BigDataCup2022/S1/test/input/10856.jpg,BigDataCup2022/S1/test/enc/10856.jpg,1
10857,BigDataCup2022/S1/test/input/10857.jpg,BigDataCup2022/S1/test/enc/10857.jpg,0
10858,BigDataCup2022/S1/test/input/10858.jpg,BigDataCup2022/S1/test/enc/10858.jpg,1
10859,BigDataCup2022/S1/test/input/10859.jpg,BigDataCup2022/S1/test/enc/10859.jpg,0
10860,BigDataCup2022/S1/test/input/10860.jpg,BigDataCup2022/S1/test/enc/10860.jpg,0
10861,BigDataCup2022/S1/test/input/10861.jpg,BigDataCup2022/S1/test/enc/10861.jpg,0
10862,BigDataCup2022/S1/test/input/10862.jpg,BigDataCup2022/S1/test/enc/10862.jpg,0
10863,BigDataCup2022/S1/test/input/10863.jpg,BigDataCup2022/S1/test/enc/10863.jpg,1
10864,BigDataCup2022/S1/test/input/10864.jpg,BigDataCup2022/S1/test/enc/10864.jpg,1
10865,BigDataCup2022/S1/test/input/10865.jpg,BigDataCup2022/S1/test/enc/10865.jpg,0
10866,BigDataCup2022/S1/test/input/10866.jpg,BigDataCup2022/S1/test/enc/10866.jpg,0
10867,BigDataCup2022/S1/test/input/10867.jpg,BigDataCup2022/S1/test/enc/10867.jpg,0
10868,BigDataCup2022/S1/test/input/10868.jpg,BigDataCup2022/S1/test/enc/10868.jpg,0
10869,BigDataCup2022/S1/test/input/10869.jpg,BigDataCup2022/S1/test/enc/10869.jpg,0
10870,BigDataCup2022/S1/test/input/10870.jpg,BigDataCup2022/S1/test/enc/10870.jpg,1
10871,BigDataCup2022/S1/test/input/10871.jpg,BigDataCup2022/S1/test/enc/10871.jpg,1
10872,BigDataCup2022/S1/test/input/10872.jpg,BigDataCup2022/S1/test/enc/10872.jpg,1
10873,BigDataCup2022/S1/test/input/10873.jpg,BigDataCup2022/S1/test/enc/10873.jpg,0
10874,BigDataCup2022/S1/test/input/10874.jpg,BigDataCup2022/S1/test/enc/10874.jpg,0
10875,BigDataCup2022/S1/test/input/10875.jpg,BigDataCup2022/S1/test/enc/10875.jpg,1
10876,BigDataCup2022/S1/test/input/10876.jpg,BigDataCup2022/S1/test/enc/10876.jpg,1
10877,BigDataCup2022/S1/test/input/10877.jpg,BigDataCup2022/S1/test/enc/10877.jpg,0
10878,BigDataCup2022/S1/test/input/10878.jpg,BigDataCup2022/S1/test/enc/10878.jpg,1
10879,BigDataCup2022/S1/test/input/10879.jpg,BigDataCup2022/S1/test/enc/10879.jpg,1
10880,BigDataCup2022/S1/test/input/10880.jpg,BigDataCup2022/S1/test/enc/10880.jpg,1
10881,BigDataCup2022/S1/test/input/10881.jpg,BigDataCup2022/S1/test/enc/10881.jpg,1
10882,BigDataCup2022/S1/test/input/10882.jpg,BigDataCup2022/S1/test/enc/10882.jpg,1
10883,BigDataCup2022/S1/test/input/10883.jpg,BigDataCup2022/S1/test/enc/10883.jpg,1
10884,BigDataCup2022/S1/test/input/10884.jpg,BigDataCup2022/S1/test/enc/10884.jpg,1
10885,BigDataCup2022/S1/test/input/10885.jpg,BigDataCup2022/S1/test/enc/10885.jpg,0
10886,BigDataCup2022/S1/test/input/10886.jpg,BigDataCup2022/S1/test/enc/10886.jpg,0
10887,BigDataCup2022/S1/test/input/10887.jpg,BigDataCup2022/S1/test/enc/10887.jpg,0
10888,BigDataCup2022/S1/test/input/10888.jpg,BigDataCup2022/S1/test/enc/10888.jpg,1
10889,BigDataCup2022/S1/test/input/10889.jpg,BigDataCup2022/S1/test/enc/10889.jpg,0
10890,BigDataCup2022/S1/test/input/10890.jpg,BigDataCup2022/S1/test/enc/10890.jpg,1
10891,BigDataCup2022/S1/test/input/10891.jpg,BigDataCup2022/S1/test/enc/10891.jpg,0
10892,BigDataCup2022/S1/test/input/10892.jpg,BigDataCup2022/S1/test/enc/10892.jpg,0
10893,BigDataCup2022/S1/test/input/10893.jpg,BigDataCup2022/S1/test/enc/10893.jpg,1
10894,BigDataCup2022/S1/test/input/10894.jpg,BigDataCup2022/S1/test/enc/10894.jpg,0
10895,BigDataCup2022/S1/test/input/10895.jpg,BigDataCup2022/S1/test/enc/10895.jpg,0
10896,BigDataCup2022/S1/test/input/10896.jpg,BigDataCup2022/S1/test/enc/10896.jpg,1
10897,BigDataCup2022/S1/test/input/10897.jpg,BigDataCup2022/S1/test/enc/10897.jpg,1
10898,BigDataCup2022/S1/test/input/10898.jpg,BigDataCup2022/S1/test/enc/10898.jpg,1
10899,BigDataCup2022/S1/test/input/10899.jpg,BigDataCup2022/S1/test/enc/10899.jpg,1
10900,BigDataCup2022/S1/test/input/10900.jpg,BigDataCup2022/S1/test/enc/10900.jpg,0
10901,BigDataCup2022/S1/test/input/10901.jpg,BigDataCup2022/S1/test/enc/10901.jpg,1
10902,BigDataCup2022/S1/test/input/10902.jpg,BigDataCup2022/S1/test/enc/10902.jpg,0
10903,BigDataCup2022/S1/test/input/10903.jpg,BigDataCup2022/S1/test/enc/10903.jpg,1
10904,BigDataCup2022/S1/test/input/10904.jpg,BigDataCup2022/S1/test/enc/10904.jpg,1
10905,BigDataCup2022/S1/test/input/10905.jpg,BigDataCup2022/S1/test/enc/10905.jpg,1
10906,BigDataCup2022/S1/test/input/10906.jpg,BigDataCup2022/S1/test/enc/10906.jpg,0
10907,BigDataCup2022/S1/test/input/10907.jpg,BigDataCup2022/S1/test/enc/10907.jpg,1
10908,BigDataCup2022/S1/test/input/10908.jpg,BigDataCup2022/S1/test/enc/10908.jpg,0
10909,BigDataCup2022/S1/test/input/10909.jpg,BigDataCup2022/S1/test/enc/10909.jpg,1
10910,BigDataCup2022/S1/test/input/10910.jpg,BigDataCup2022/S1/test/enc/10910.jpg,0
10911,BigDataCup2022/S1/test/input/10911.jpg,BigDataCup2022/S1/test/enc/10911.jpg,1
10912,BigDataCup2022/S1/test/input/10912.jpg,BigDataCup2022/S1/test/enc/10912.jpg,0
10913,BigDataCup2022/S1/test/input/10913.jpg,BigDataCup2022/S1/test/enc/10913.jpg,0
10914,BigDataCup2022/S1/test/input/10914.jpg,BigDataCup2022/S1/test/enc/10914.jpg,1
10915,BigDataCup2022/S1/test/input/10915.jpg,BigDataCup2022/S1/test/enc/10915.jpg,0
10916,BigDataCup2022/S1/test/input/10916.jpg,BigDataCup2022/S1/test/enc/10916.jpg,0
10917,BigDataCup2022/S1/test/input/10917.jpg,BigDataCup2022/S1/test/enc/10917.jpg,1
10918,BigDataCup2022/S1/test/input/10918.jpg,BigDataCup2022/S1/test/enc/10918.jpg,1
10919,BigDataCup2022/S1/test/input/10919.jpg,BigDataCup2022/S1/test/enc/10919.jpg,1
10920,BigDataCup2022/S1/test/input/10920.jpg,BigDataCup2022/S1/test/enc/10920.jpg,1
10921,BigDataCup2022/S1/test/input/10921.jpg,BigDataCup2022/S1/test/enc/10921.jpg,0
10922,BigDataCup2022/S1/test/input/10922.jpg,BigDataCup2022/S1/test/enc/10922.jpg,0
10923,BigDataCup2022/S1/test/input/10923.jpg,BigDataCup2022/S1/test/enc/10923.jpg,1
10924,BigDataCup2022/S1/test/input/10924.jpg,BigDataCup2022/S1/test/enc/10924.jpg,1
10925,BigDataCup2022/S1/test/input/10925.jpg,BigDataCup2022/S1/test/enc/10925.jpg,1
10926,BigDataCup2022/S1/test/input/10926.jpg,BigDataCup2022/S1/test/enc/10926.jpg,1
10927,BigDataCup2022/S1/test/input/10927.jpg,BigDataCup2022/S1/test/enc/10927.jpg,1
10928,BigDataCup2022/S1/test/input/10928.jpg,BigDataCup2022/S1/test/enc/10928.jpg,0
10929,BigDataCup2022/S1/test/input/10929.jpg,BigDataCup2022/S1/test/enc/10929.jpg,1
10930,BigDataCup2022/S1/test/input/10930.jpg,BigDataCup2022/S1/test/enc/10930.jpg,0
10931,BigDataCup2022/S1/test/input/10931.jpg,BigDataCup2022/S1/test/enc/10931.jpg,0
10932,BigDataCup2022/S1/test/input/10932.jpg,BigDataCup2022/S1/test/enc/10932.jpg,0
10933,BigDataCup2022/S1/test/input/10933.jpg,BigDataCup2022/S1/test/enc/10933.jpg,1
10934,BigDataCup2022/S1/test/input/10934.jpg,BigDataCup2022/S1/test/enc/10934.jpg,1
10935,BigDataCup2022/S1/test/input/10935.jpg,BigDataCup2022/S1/test/enc/10935.jpg,0
10936,BigDataCup2022/S1/test/input/10936.jpg,BigDataCup2022/S1/test/enc/10936.jpg,1
10937,BigDataCup2022/S1/test/input/10937.jpg,BigDataCup2022/S1/test/enc/10937.jpg,0
10938,BigDataCup2022/S1/test/input/10938.jpg,BigDataCup2022/S1/test/enc/10938.jpg,0
10939,BigDataCup2022/S1/test/input/10939.jpg,BigDataCup2022/S1/test/enc/10939.jpg,0
10940,BigDataCup2022/S1/test/input/10940.jpg,BigDataCup2022/S1/test/enc/10940.jpg,0
10941,BigDataCup2022/S1/test/input/10941.jpg,BigDataCup2022/S1/test/enc/10941.jpg,0
10942,BigDataCup2022/S1/test/input/10942.jpg,BigDataCup2022/S1/test/enc/10942.jpg,1
10943,BigDataCup2022/S1/test/input/10943.jpg,BigDataCup2022/S1/test/enc/10943.jpg,0
10944,BigDataCup2022/S1/test/input/10944.jpg,BigDataCup2022/S1/test/enc/10944.jpg,1
10945,BigDataCup2022/S1/test/input/10945.jpg,BigDataCup2022/S1/test/enc/10945.jpg,1
10946,BigDataCup2022/S1/test/input/10946.jpg,BigDataCup2022/S1/test/enc/10946.jpg,0
10947,BigDataCup2022/S1/test/input/10947.jpg,BigDataCup2022/S1/test/enc/10947.jpg,0
10948,BigDataCup2022/S1/test/input/10948.jpg,BigDataCup2022/S1/test/enc/10948.jpg,0
10949,BigDataCup2022/S1/test/input/10949.jpg,BigDataCup2022/S1/test/enc/10949.jpg,1
10950,BigDataCup2022/S1/test/input/10950.jpg,BigDataCup2022/S1/test/enc/10950.jpg,0
10951,BigDataCup2022/S1/test/input/10951.jpg,BigDataCup2022/S1/test/enc/10951.jpg,0
10952,BigDataCup2022/S1/test/input/10952.jpg,BigDataCup2022/S1/test/enc/10952.jpg,1
10953,BigDataCup2022/S1/test/input/10953.jpg,BigDataCup2022/S1/test/enc/10953.jpg,0
10954,BigDataCup2022/S1/test/input/10954.jpg,BigDataCup2022/S1/test/enc/10954.jpg,1
10955,BigDataCup2022/S1/test/input/10955.jpg,BigDataCup2022/S1/test/enc/10955.jpg,1
10956,BigDataCup2022/S1/test/input/10956.jpg,BigDataCup2022/S1/test/enc/10956.jpg,1
10957,BigDataCup2022/S1/test/input/10957.jpg,BigDataCup2022/S1/test/enc/10957.jpg,0
10958,BigDataCup2022/S1/test/input/10958.jpg,BigDataCup2022/S1/test/enc/10958.jpg,0
10959,BigDataCup2022/S1/test/input/10959.jpg,BigDataCup2022/S1/test/enc/10959.jpg,1
10960,BigDataCup2022/S1/test/input/10960.jpg,BigDataCup2022/S1/test/enc/10960.jpg,0
10961,BigDataCup2022/S1/test/input/10961.jpg,BigDataCup2022/S1/test/enc/10961.jpg,0
10962,BigDataCup2022/S1/test/input/10962.jpg,BigDataCup2022/S1/test/enc/10962.jpg,0
10963,BigDataCup2022/S1/test/input/10963.jpg,BigDataCup2022/S1/test/enc/10963.jpg,1
10964,BigDataCup2022/S1/test/input/10964.jpg,BigDataCup2022/S1/test/enc/10964.jpg,1
10965,BigDataCup2022/S1/test/input/10965.jpg,BigDataCup2022/S1/test/enc/10965.jpg,1
10966,BigDataCup2022/S1/test/input/10966.jpg,BigDataCup2022/S1/test/enc/10966.jpg,1
10967,BigDataCup2022/S1/test/input/10967.jpg,BigDataCup2022/S1/test/enc/10967.jpg,0
10968,BigDataCup2022/S1/test/input/10968.jpg,BigDataCup2022/S1/test/enc/10968.jpg,1
10969,BigDataCup2022/S1/test/input/10969.jpg,BigDataCup2022/S1/test/enc/10969.jpg,1
10970,BigDataCup2022/S1/test/input/10970.jpg,BigDataCup2022/S1/test/enc/10970.jpg,1
10971,BigDataCup2022/S1/test/input/10971.jpg,BigDataCup2022/S1/test/enc/10971.jpg,1
10972,BigDataCup2022/S1/test/input/10972.jpg,BigDataCup2022/S1/test/enc/10972.jpg,0
10973,BigDataCup2022/S1/test/input/10973.jpg,BigDataCup2022/S1/test/enc/10973.jpg,1
10974,BigDataCup2022/S1/test/input/10974.jpg,BigDataCup2022/S1/test/enc/10974.jpg,1
10975,BigDataCup2022/S1/test/input/10975.jpg,BigDataCup2022/S1/test/enc/10975.jpg,0
10976,BigDataCup2022/S1/test/input/10976.jpg,BigDataCup2022/S1/test/enc/10976.jpg,1
10977,BigDataCup2022/S1/test/input/10977.jpg,BigDataCup2022/S1/test/enc/10977.jpg,0
10978,BigDataCup2022/S1/test/input/10978.jpg,BigDataCup2022/S1/test/enc/10978.jpg,1
10979,BigDataCup2022/S1/test/input/10979.jpg,BigDataCup2022/S1/test/enc/10979.jpg,1
10980,BigDataCup2022/S1/test/input/10980.jpg,BigDataCup2022/S1/test/enc/10980.jpg,1
10981,BigDataCup2022/S1/test/input/10981.jpg,BigDataCup2022/S1/test/enc/10981.jpg,1
10982,BigDataCup2022/S1/test/input/10982.jpg,BigDataCup2022/S1/test/enc/10982.jpg,0
10983,BigDataCup2022/S1/test/input/10983.jpg,BigDataCup2022/S1/test/enc/10983.jpg,1
10984,BigDataCup2022/S1/test/input/10984.jpg,BigDataCup2022/S1/test/enc/10984.jpg,1
10985,BigDataCup2022/S1/test/input/10985.jpg,BigDataCup2022/S1/test/enc/10985.jpg,1
10986,BigDataCup2022/S1/test/input/10986.jpg,BigDataCup2022/S1/test/enc/10986.jpg,1
10987,BigDataCup2022/S1/test/input/10987.jpg,BigDataCup2022/S1/test/enc/10987.jpg,0
10988,BigDataCup2022/S1/test/input/10988.jpg,BigDataCup2022/S1/test/enc/10988.jpg,0
10989,BigDataCup2022/S1/test/input/10989.jpg,BigDataCup2022/S1/test/enc/10989.jpg,0
10990,BigDataCup2022/S1/test/input/10990.jpg,BigDataCup2022/S1/test/enc/10990.jpg,0
10991,BigDataCup2022/S1/test/input/10991.jpg,BigDataCup2022/S1/test/enc/10991.jpg,0
10992,BigDataCup2022/S1/test/input/10992.jpg,BigDataCup2022/S1/test/enc/10992.jpg,0
10993,BigDataCup2022/S1/test/input/10993.jpg,BigDataCup2022/S1/test/enc/10993.jpg,1
10994,BigDataCup2022/S1/test/input/10994.jpg,BigDataCup2022/S1/test/enc/10994.jpg,1
10995,BigDataCup2022/S1/test/input/10995.jpg,BigDataCup2022/S1/test/enc/10995.jpg,0
10996,BigDataCup2022/S1/test/input/10996.jpg,BigDataCup2022/S1/test/enc/10996.jpg,0
10997,BigDataCup2022/S1/test/input/10997.jpg,BigDataCup2022/S1/test/enc/10997.jpg,1
10998,BigDataCup2022/S1/test/input/10998.jpg,BigDataCup2022/S1/test/enc/10998.jpg,1
10999,BigDataCup2022/S1/test/input/10999.jpg,BigDataCup2022/S1/test/enc/10999.jpg,0
11000,BigDataCup2022/S1/test/input/11000.jpg,BigDataCup2022/S1/test/enc/11000.jpg,1
11001,BigDataCup2022/S1/test/input/11001.jpg,BigDataCup2022/S1/test/enc/11001.jpg,1
11002,BigDataCup2022/S1/test/input/11002.jpg,BigDataCup2022/S1/test/enc/11002.jpg,1
11003,BigDataCup2022/S1/test/input/11003.jpg,BigDataCup2022/S1/test/enc/11003.jpg,1
11004,BigDataCup2022/S1/test/input/11004.jpg,BigDataCup2022/S1/test/enc/11004.jpg,0
11005,BigDataCup2022/S1/test/input/11005.jpg,BigDataCup2022/S1/test/enc/11005.jpg,1
11006,BigDataCup2022/S1/test/input/11006.jpg,BigDataCup2022/S1/test/enc/11006.jpg,0
11007,BigDataCup2022/S1/test/input/11007.jpg,BigDataCup2022/S1/test/enc/11007.jpg,0
11008,BigDataCup2022/S1/test/input/11008.jpg,BigDataCup2022/S1/test/enc/11008.jpg,1
11009,BigDataCup2022/S1/test/input/11009.jpg,BigDataCup2022/S1/test/enc/11009.jpg,1
11010,BigDataCup2022/S1/test/input/11010.jpg,BigDataCup2022/S1/test/enc/11010.jpg,0
11011,BigDataCup2022/S1/test/input/11011.jpg,BigDataCup2022/S1/test/enc/11011.jpg,1
11012,BigDataCup2022/S1/test/input/11012.jpg,BigDataCup2022/S1/test/enc/11012.jpg,1
11013,BigDataCup2022/S1/test/input/11013.jpg,BigDataCup2022/S1/test/enc/11013.jpg,0
11014,BigDataCup2022/S1/test/input/11014.jpg,BigDataCup2022/S1/test/enc/11014.jpg,0
11015,BigDataCup2022/S1/test/input/11015.jpg,BigDataCup2022/S1/test/enc/11015.jpg,0
11016,BigDataCup2022/S1/test/input/11016.jpg,BigDataCup2022/S1/test/enc/11016.jpg,1
11017,BigDataCup2022/S1/test/input/11017.jpg,BigDataCup2022/S1/test/enc/11017.jpg,1
11018,BigDataCup2022/S1/test/input/11018.jpg,BigDataCup2022/S1/test/enc/11018.jpg,1
11019,BigDataCup2022/S1/test/input/11019.jpg,BigDataCup2022/S1/test/enc/11019.jpg,1
11020,BigDataCup2022/S1/test/input/11020.jpg,BigDataCup2022/S1/test/enc/11020.jpg,0
11021,BigDataCup2022/S1/test/input/11021.jpg,BigDataCup2022/S1/test/enc/11021.jpg,1
11022,BigDataCup2022/S1/test/input/11022.jpg,BigDataCup2022/S1/test/enc/11022.jpg,0
11023,BigDataCup2022/S1/test/input/11023.jpg,BigDataCup2022/S1/test/enc/11023.jpg,0
11024,BigDataCup2022/S1/test/input/11024.jpg,BigDataCup2022/S1/test/enc/11024.jpg,1
11025,BigDataCup2022/S1/test/input/11025.jpg,BigDataCup2022/S1/test/enc/11025.jpg,0
11026,BigDataCup2022/S1/test/input/11026.jpg,BigDataCup2022/S1/test/enc/11026.jpg,1
11027,BigDataCup2022/S1/test/input/11027.jpg,BigDataCup2022/S1/test/enc/11027.jpg,0
11028,BigDataCup2022/S1/test/input/11028.jpg,BigDataCup2022/S1/test/enc/11028.jpg,0
11029,BigDataCup2022/S1/test/input/11029.jpg,BigDataCup2022/S1/test/enc/11029.jpg,0
11030,BigDataCup2022/S1/test/input/11030.jpg,BigDataCup2022/S1/test/enc/11030.jpg,1
11031,BigDataCup2022/S1/test/input/11031.jpg,BigDataCup2022/S1/test/enc/11031.jpg,0
11032,BigDataCup2022/S1/test/input/11032.jpg,BigDataCup2022/S1/test/enc/11032.jpg,0
11033,BigDataCup2022/S1/test/input/11033.jpg,BigDataCup2022/S1/test/enc/11033.jpg,0
11034,BigDataCup2022/S1/test/input/11034.jpg,BigDataCup2022/S1/test/enc/11034.jpg,0
11035,BigDataCup2022/S1/test/input/11035.jpg,BigDataCup2022/S1/test/enc/11035.jpg,1
11036,BigDataCup2022/S1/test/input/11036.jpg,BigDataCup2022/S1/test/enc/11036.jpg,1
11037,BigDataCup2022/S1/test/input/11037.jpg,BigDataCup2022/S1/test/enc/11037.jpg,0
11038,BigDataCup2022/S1/test/input/11038.jpg,BigDataCup2022/S1/test/enc/11038.jpg,1
11039,BigDataCup2022/S1/test/input/11039.jpg,BigDataCup2022/S1/test/enc/11039.jpg,1
11040,BigDataCup2022/S1/test/input/11040.jpg,BigDataCup2022/S1/test/enc/11040.jpg,1
11041,BigDataCup2022/S1/test/input/11041.jpg,BigDataCup2022/S1/test/enc/11041.jpg,0
11042,BigDataCup2022/S1/test/input/11042.jpg,BigDataCup2022/S1/test/enc/11042.jpg,0
11043,BigDataCup2022/S1/test/input/11043.jpg,BigDataCup2022/S1/test/enc/11043.jpg,0
11044,BigDataCup2022/S1/test/input/11044.jpg,BigDataCup2022/S1/test/enc/11044.jpg,1
11045,BigDataCup2022/S1/test/input/11045.jpg,BigDataCup2022/S1/test/enc/11045.jpg,1
11046,BigDataCup2022/S1/test/input/11046.jpg,BigDataCup2022/S1/test/enc/11046.jpg,1
11047,BigDataCup2022/S1/test/input/11047.jpg,BigDataCup2022/S1/test/enc/11047.jpg,0
11048,BigDataCup2022/S1/test/input/11048.jpg,BigDataCup2022/S1/test/enc/11048.jpg,0
11049,BigDataCup2022/S1/test/input/11049.jpg,BigDataCup2022/S1/test/enc/11049.jpg,0
11050,BigDataCup2022/S1/test/input/11050.jpg,BigDataCup2022/S1/test/enc/11050.jpg,1
11051,BigDataCup2022/S1/test/input/11051.jpg,BigDataCup2022/S1/test/enc/11051.jpg,1
11052,BigDataCup2022/S1/test/input/11052.jpg,BigDataCup2022/S1/test/enc/11052.jpg,0
11053,BigDataCup2022/S1/test/input/11053.jpg,BigDataCup2022/S1/test/enc/11053.jpg,0
11054,BigDataCup2022/S1/test/input/11054.jpg,BigDataCup2022/S1/test/enc/11054.jpg,1
11055,BigDataCup2022/S1/test/input/11055.jpg,BigDataCup2022/S1/test/enc/11055.jpg,1
11056,BigDataCup2022/S1/test/input/11056.jpg,BigDataCup2022/S1/test/enc/11056.jpg,1
11057,BigDataCup2022/S1/test/input/11057.jpg,BigDataCup2022/S1/test/enc/11057.jpg,0
11058,BigDataCup2022/S1/test/input/11058.jpg,BigDataCup2022/S1/test/enc/11058.jpg,0
11059,BigDataCup2022/S1/test/input/11059.jpg,BigDataCup2022/S1/test/enc/11059.jpg,1
11060,BigDataCup2022/S1/test/input/11060.jpg,BigDataCup2022/S1/test/enc/11060.jpg,1
11061,BigDataCup2022/S1/test/input/11061.jpg,BigDataCup2022/S1/test/enc/11061.jpg,0
11062,BigDataCup2022/S1/test/input/11062.jpg,BigDataCup2022/S1/test/enc/11062.jpg,0
11063,BigDataCup2022/S1/test/input/11063.jpg,BigDataCup2022/S1/test/enc/11063.jpg,1
11064,BigDataCup2022/S1/test/input/11064.jpg,BigDataCup2022/S1/test/enc/11064.jpg,0
11065,BigDataCup2022/S1/test/input/11065.jpg,BigDataCup2022/S1/test/enc/11065.jpg,1
11066,BigDataCup2022/S1/test/input/11066.jpg,BigDataCup2022/S1/test/enc/11066.jpg,1
11067,BigDataCup2022/S1/test/input/11067.jpg,BigDataCup2022/S1/test/enc/11067.jpg,1
